time,open,high,low,close,Volume,BBPower
2012-09-18,11.85,12.28,11.67,11.91,3735.01772908,1.2062823694484024
2012-09-19,11.9,12.5,11.9,12.32,1251.58348153,1.385384888098633
2012-09-20,12.44,12.66,12.28,12.28,767.93391028,1.7046156183702568
2012-09-21,12.29,12.35,12.01,12.19,1990.390172,0.9610991014602206
2012-09-22,12.14,12.25,11.97,11.97,818.04702569,0.7437992298230487
2012-09-23,12.11,12.11,11.79,11.99,1084.4627435,0.35182791127689583
2012-09-24,11.99,11.99,11.69,11.9,1523.1995401,0.09585249538019625
2012-09-25,11.9,12.18,11.56,11.75,3057.44986028,0.1678735674687406
2012-09-26,11.8,12.2,11.53,12.2,3038.10509723,0.039605914973206424
2012-09-27,12.2,12.38,11.84,12.22,3306.1454631,0.42251935569132293
2012-09-28,12.21,12.28,11.53,12.28,2842.62287799,-0.09641198083600955
2012-09-29,12.28,12.28,12.12,12.28,584.15406141,0.4002183021405621
2012-09-30,12.2,12.28,12.17,12.22,173.21424584,0.38732997326333773
2012-10-01,12.21,12.27,11.6,12.14,3151.92775758,-0.2237171657742838
2012-10-02,12.2,12.7,12.14,12.64,4634.41771006,0.5768138579077586
2012-10-03,12.63,12.99,12.45,12.9,4948.45567254,0.9572690210637926
2012-10-04,12.9,12.9,12.51,12.57,3211.88600052,0.8333734466261085
2012-10-05,12.61,12.7,11.5,12.5,5459.56068823,-0.4371084743204783
2012-10-06,12.51,12.6,12.06,12.39,1640.41684964,0.0024784505824477776
2012-10-07,12.39,12.45,11.52,11.71,3262.84750678,-0.5107327566436162
2012-10-08,11.7,11.99,10.42,11.62,2885.95781205,-1.893485219980242
2012-10-09,11.62,12.26,11.52,11.99,1933.93908902,-0.4772730456973502
2012-10-10,11.85,12.25,11.79,12.24,2369.71836122,-0.24909118202630154
2012-10-11,12.1,12.13,11.58,12.09,2349.86047283,-0.563506727451113
2012-10-12,11.95,12.1,11.81,11.9,735.71660723,-0.2958629092438123
2012-10-13,11.9,12,11.81,11.85,486.61590663,-0.32359677935184017
2012-10-14,11.85,11.9,11.79,11.79,336.21764746,-0.3645115251587203
2012-10-15,11.78,11.84,11.03,11.66,3425.95800655,-1.079581307278902
2012-10-16,11.8,11.94,11.17,11.92,1004.49967705,-0.8239268348104858
2012-10-17,11.79,11.97,11.15,11.88,3020.89053744,-0.7890801441232718
2012-10-18,11.9,11.9,11.55,11.8,1277.75425699,-0.41492583781994874
2012-10-19,11.75,11.84,11.5,11.67,10149.00152834,-0.44993643241710046
2012-10-20,11.65,11.7,11.53,11.6,704.85501096,-0.4756597992146592
2012-10-21,11.6,11.68,11.29,11.32,2048.2603274,-0.5834226850411355
2012-10-22,11.54,11.57,11.27,11.49,1913.11800635,-0.6315051586066858
2012-10-23,11.5,11.7,11.25,11.58,2717.11005347,-0.4770044216628726
2012-10-24,11.38,11.62,11.01,11.4,3180.17696528,-0.7074323614253188
2012-10-25,11.39,11.39,10.4,10.55,3077.54063611,-1.227799166935986
2012-10-26,10.46,10.84,9.68,10,2384.64651219,-2.066685000230848
2012-10-27,10,10.75,9.5,10.43,1989.47751315,-2.0900157144835845
2012-10-28,10.35,10.75,10.3,10.54,972.31928641,-1.1100134695573587
2012-10-29,10.67,10.8,10.32,10.8,2655.79081052,-0.9600115453348792
2012-10-30,10.8,10.81,10.43,10.8,2780.31469797,-0.7714384674298973
2012-10-31,10.79,11,10.66,11,3057.67949809,-0.3498044006541967
2012-11-01,11,11.05,10.63,10.85,1726.98832083,-0.28554662913216866
2012-11-02,10.85,10.96,10.45,10.67,2477.44954186,-0.4661828249704314
2012-11-03,10.54,10.69,10.41,10.66,1572.81466123,-0.6967281356889412
2012-11-04,10.67,10.68,10.4,10.64,2010.40623276,-0.6429098305905203
2012-11-05,10.63,10.8,10.5,10.78,5531.26120623,-0.39963699764901506
2012-11-06,10.78,10.8,10.51,10.74,3348.9128113,-0.3582602836991544
2012-11-07,10.68,10.84,10.45,10.8,4027.99948329,-0.3685088145992772
2012-11-08,10.65,10.83,10.25,10.81,2930.39949932,-0.5730075553708094
2012-11-09,10.69,10.84,10.61,10.8,2342.58038365,-0.19543504746069473
2012-11-10,10.8,10.87,10.63,10.81,1074.44382042,-0.14180146925202308
2012-11-11,10.82,10.85,10.64,10.82,650.67843328,-0.15154411650173394
2012-11-12,10.78,10.92,10.72,10.87,1146.3177332,-0.015609242715772353
2012-11-13,10.92,10.99,10.76,10.87,2565.61377886,0.0823349348150515
2012-11-14,10.87,10.98,10.74,10.97,1294.56300647,0.013429944127187454
2012-11-15,10.98,11.05,10.81,11.05,2452.65680749,0.09722566639473307
2012-11-16,11.05,11.6,10.96,11.46,7094.45117043,0.6319077140526286
2012-11-17,11.48,11.65,11.45,11.57,795.35041288,0.9987780406165374
2012-11-18,11.56,11.65,11.32,11.51,1033.46070103,0.7375240348141769
2012-11-19,11.51,11.65,11.03,11.65,4206.61783953,0.2950206012692931
2012-11-20,11.6,11.69,11.44,11.65,2524.49574607,0.6143033725165346
2012-11-21,11.64,11.67,11.34,11.67,3449.38003121,0.376545747871317
2012-11-22,11.67,12.12,11.55,11.88,10030.59751874,0.8756106410325568
2012-11-23,11.86,12.16,11.66,12.16,2085.93949654,0.8076662637421919
2012-11-24,12.16,12.29,12.06,12.25,1378.94883856,1.1251425117790195
2012-11-25,12.29,12.35,12.2,12.31,1110.26121167,1.125836438667731
2012-11-26,12.32,12.4,12.11,12.2,4569.27484871,0.9464312331437714
2012-11-27,12.2,12.23,11.75,12.07,3692.2521096,0.3340839141232337
2012-11-28,12.01,12.74,11.93,12.22,4332.17242759,0.9106433549627706
2012-11-29,12.22,12.41,12.1,12.37,3553.5757769,0.6105514471109448
2012-11-30,12.35,12.45,12.2,12.43,3472.32663904,0.6133298118093791
2012-12-01,12.39,12.46,12.31,12.34,2513.8489983,0.6414255529794719
2012-12-02,12.44,12.46,12.24,12.42,1741.38980015,0.46979333112526156
2012-12-03,12.46,12.6,12.32,12.6,5124.74579569,0.5512514266787942
2012-12-04,12.5,13.01,12.42,12.59,5524.27022107,0.9453583657246796
2012-12-05,12.86,13.43,12.63,13.2,3202.16066699,1.3017357420497273
2012-12-06,13.2,13.59,13.02,13.45,4479.87872055,1.5457734931854787
2012-12-07,13.34,13.48,13.11,13.37,3494.4659778,1.2863772798732676
2012-12-08,13.3,13.37,13.3,13.36,509.44467262,1.164037668462802
2012-12-09,13.35,13.36,13.1,13.29,1187.24480088,0.8006037158252592
2012-12-10,13.3,13.4,13.03,13.3,6444.03315208,0.6362317564216511
2012-12-11,13.13,13.41,13.13,13.35,2641.35197437,0.6167700769328466
2012-12-12,13.39,13.49,13.23,13.49,3925.65665288,0.6458029230852969
2012-12-13,13.49,13.52,13.05,13.52,5259.5436393,0.3578310769302533
2012-12-14,13.51,13.94,13.38,13.51,5949.65698308,0.9924266373687871
2012-12-15,13.51,13.57,13.28,13.38,1531.9210066,0.46065140345895905
2012-12-16,13.38,13.44,13.27,13.27,1217.80887677,0.2991297743933945
2012-12-17,13.28,13.29,12.85,13.2,5313.36578293,-0.2693173362342325
2012-12-18,13.3,13.62,12.75,13.13,5416.93282345,-0.017986288200772194
2012-12-19,13.13,13.4,13,13.4,4893.71657011,-0.046845389886376765
2012-12-20,13.27,13.44,13.14,13.35,1866.13166055,0.09698966581167845
2012-12-21,13.38,13.41,13.2,13.2,2559.57635595,0.13884828498143875
2012-12-22,13.28,13.37,13.11,13.2,870.39564745,0.01901281569837643
2012-12-23,13.2,13.29,13.04,13.14,518.01209598,-0.10513187225853571
2012-12-24,13.11,13.24,13.01,13.23,1511.90177234,-0.1886844619358854
2012-12-25,13.23,13.25,13.09,13.24,1136.04126972,-0.10458668165933105
2012-12-26,13.09,13.19,13.01,13.18,2247.79836176,-0.23250286999371284
2012-12-27,13.18,13.25,12.91,13.2,3347.61148059,-0.2678596028517539
2012-12-28,13.19,13.29,13.01,13.18,4176.88180204,-0.11816537387293202
2012-12-29,13.18,13.28,13.11,13.22,274.78659657,-0.031284606176798846
2012-12-30,13.13,13.29,13.1,13.2,1020.89023268,-0.028243948151542853
2012-12-31,13.2,13.29,13.05,13.24,1641.78561176,-0.0870662412727512
2013-01-01,13.24,13.24,12.77,13.22,2116.92940861,-0.4189139210909314
2013-01-02,13.12,13.19,12.98,13.09,1840.84872369,-0.223354789506514
2013-01-03,13.09,13.26,12.96,13.19,3320.9720537,-0.17144696243415503
2013-01-04,13.12,13.24,12.84,13.19,2700.25350733,-0.3098116820864174
2013-01-05,13.19,13.19,13.03,13.15,1463.53584872,-0.1569814417883606
2013-01-06,13.11,13.15,13.06,13.15,453.5630895,-0.15598409296145022
2013-01-07,13.1,13.2,13.04,13.2,3935.24845688,-0.1308435082526742
2013-01-08,13.2,13.5,13.05,13.5,6086.27515529,0.08927699292627977
2013-01-09,13.51,13.65,13.18,13.58,4640.26739299,0.2693802796510969
2013-01-10,13.67,14.19,13.5,14,3719.44737917,0.9237545254152248
2013-01-11,14,14.1,13.85,14,2405.62603844,1.0075038789273343
2013-01-12,14.02,14.07,13.84,13.89,2245.56319981,0.8478604676520014
2013-01-13,13.94,14.03,13.54,13.64,1578.50971353,0.4767375437017147
2013-01-14,13.65,14.1,13.5,14.1,4314.60459809,0.3486321803157555
2013-01-15,14.1,14.32,13.88,14.2,4961.37905212,0.7845418688420782
2013-01-16,14.15,14.65,14.01,14.53,5436.22875833,1.0096073161503512
2013-01-17,14.53,15.47,14.45,15.36,5227.75642187,1.831091985271728
2013-01-18,15.34,15.7,15.17,15.57,6749.52567835,2.3452217016614814
2013-01-19,15.52,15.65,15.32,15.38,1993.54022686,2.1259043157098407
2013-01-20,15.48,15.69,15.38,15.5,1427.76747171,1.9179179848941494
2013-01-21,15.62,16.98,15.45,16.52,5634.62820346,2.722501129909272
2013-01-22,16.53,17.6,16.45,17.35,3827.7570003,3.6292866827793766
2013-01-23,17.5,17.6,16.86,17.5,4853.15537995,3.3851028709537516
2013-01-24,17.5,19.2,16,17.29,14880.17041152,3.6243738893889272
2013-01-25,17.15,17.72,16.12,17.49,5131.56268922,1.778034762333366
2013-01-26,17.3,17.49,16.67,17.49,2485.89670414,1.6811726534286002
2013-01-27,17.49,17.6,17.08,17.6,2589.57418764,1.8124337029387974
2013-01-28,17.6,18.74,17.48,18.67,5344.51893726,2.71351460251897
2013-01-29,18.6,19.85,18.53,19.35,4541.64000438,4.13158394501626
2013-01-30,19.46,19.47,18.85,19.45,2557.50773645,3.4070719528710782
2013-01-31,19.45,21,19.27,20.46,5738.8611521,4.4989188167466345
2013-02-01,20.3,20.9,20.04,20.35,3503.8313097,4.464787557211402
2013-02-02,20.35,20.53,19.5,19.82,4786.97797401,3.1026750490383463
2013-02-03,19.76,20.59,19.57,20.29,2479.42164404,2.7108643277471565
2013-02-04,20.55,20.7,19.9,20.3,4506.95113455,2.700740852354702
2013-02-05,20.3,20.69,20.08,20.5,3193.30770396,2.427777873446889
2013-02-06,20.56,20.99,20.33,20.91,3424.26001089,2.4809524629544732
2013-02-07,20.91,21.96,20.9,21.71,6307.57656229,3.3665306825324066
2013-02-08,21.95,22.63,21.81,22.4,2801.66595392,4.1884548707420635
2013-02-09,22.4,23.5,22.24,23.14,2134.07897414,4.627247032064627
2013-02-10,23.46,23.8,22.85,23.7,2194.81136288,4.639068884626827
2013-02-11,23.74,23.94,23.16,23.94,2978.34729808,4.250630472537281
2013-02-12,23.94,25.85,23.87,25.47,8534.233954,5.714826119317674
2013-02-13,25.33,25.97,25,25,3983.63915335,6.108422387986572
2013-02-14,25,27.5,22.42,27.4,12042.50498376,3.6386477611313524
2013-02-15,27.4,27.56,26.72,27,3145.1431734,6.895983795255443
2013-02-16,27.43,27.58,26.71,27.5,2782.38948652,5.817986110218953
2013-02-17,27.36,27.5,25.25,26.98,7942.00011201,3.493988094473387
2013-02-18,26.81,27,26.29,26.92,3103.54193599,3.379132652405758
2013-02-19,26.92,29.5,26.7,29.39,9541.05177207,5.022113702062075
2013-02-20,29.39,30.07,29.21,30,3832.39322317,6.841811744624636
2013-02-21,30,30.14,29.6,30,3576.11202435,6.221552923963976
2013-02-22,29.96,31.49,29.9,30.4,6182.20227366,6.831331077683405
2013-02-23,30.37,30.44,27.67,29.54,3865.84825958,2.905426638014351
2013-02-24,29.55,30.37,29.08,29.78,1590.77752021,3.623222832583725
2013-02-25,29.79,30.49,29.78,30.43,1564.84867769,3.7241909993574787
2013-02-26,30.43,32,29.85,31.1,5071.9017437,4.496449428020696
2013-02-27,31.01,31.77,30.45,31.31,3168.54441514,4.114099509732021
2013-02-28,31.31,34.42,31.31,33.53,6726.87432502,6.344942436913161
2013-03-01,33.53,34.75,33.25,34.55,3666.42582933,7.227093517354142
2013-03-02,34.55,34.77,33.6,34.16,2128.57214019,6.518937300589272
2013-03-03,34.29,34.34,33.91,34.33,1136.62608252,5.42623197193366
2013-03-04,34.33,37,34.24,36.52,6165.2447209,6.956770261657418
2013-03-05,36.56,41,36.53,40.75,6476.19220971,10.787231652849215
2013-03-06,40.66,49.17,40.66,42.32,10298.43893053,20.530484273870755
2013-03-07,42.31,46,33,41.68,16259.06198021,7.691843663317798
2013-03-08,41.68,44.37,40.56,43.76,4388.75944644,11.305865997129537
2013-03-09,43.77,46,42,46,3829.21995978,11.750742283253885
2013-03-10,45.76,47,45,45.29,1252.09771351,13.703493385646183
2013-03-11,45.97,48.38,45.6,48.25,3400.78594603,13.082994330553873
2013-03-12,48.15,48.25,36,44.84,11195.69562453,2.0982808547604606
2013-03-13,44.29,47.09,44.2,46.99,3290.23440496,7.448526446937549
2013-03-14,46.99,47.97,46.8,46.95,3527.68709122,9.491594097375028
2013-03-15,46.95,47.29,46.9,46.9,1063.76443798,7.694223512035734
2013-03-16,46.93,47,46.58,46.74,909.75563432,6.086477296030623
2013-03-17,46.7,47.24,46.7,47.24,1102.96029809,5.4484091108833965
2013-03-18,47.24,51.1,46.98,50.35,5924.10302672,7.84435066647147
2013-03-19,49.87,60,48,59.41,9303.93790041,13.68087199983269
2013-03-20,59.46,67.99,58.86,64.2,8546.00680151,27.662175999856586
2013-03-21,65.13,76.91,64.61,72.23,9864.56711012,35.864722285591355
2013-03-22,70.87,74.47,65,69.9,5462.69655232,28.93690481622116
2013-03-23,68.81,72,50.09,63.9,13092.94728398,9.09020412818957
2013-03-24,64.37,71,63.36,70.22,3627.69480399,17.44017496701963
2013-03-25,70.22,80,69.25,75.11,8198.25231405,27.57300711458825
2013-03-26,74.3,86,74.3,79.81,6748.38111855,33.20257752678992
2013-03-27,79.81,89.99,78.75,89.3,6073.07958284,34.285066451534206
2013-03-28,89.4,97,80,88.52,9823.47335767,36.46148552988646
2013-03-29,88.96,94,84,90,6658.41693747,31.824130454188406
2013-03-30,90.49,95,89.31,92.11,1799.52075455,32.699254675018636
2013-03-31,92.12,96.15,92.12,96.15,2003.81769842,30.846504007158842
2013-04-01,95.5,106.5,93.7,104.7,6540.70526768,35.351289148993274
2013-04-02,103.73,116,100.1,116,6441.03900267,41.65824784199424
2013-04-03,116,158.41,110,133.78,15003.94850359,80.66564100742363
2013-04-04,133.87,150,119,135,7265.27300111,69.50483514922027
2013-04-05,134.67,144,127.09,141.8,7560.20101917,59.57985869933165
2013-04-06,141.8,150.03,138.5,141,3504.27395362,66.9498788851414
2013-04-07,141,165.1,140.65,164.97,6737.21244703,68.68989618726405
2013-04-08,164.97,198,162,185.6,13411.0632361,103.77705387479779
2013-04-09,185.6,235.29,164.34,229,11211.78878475,114.58176046411239
2013-04-10,228.94,259.34,70,162,20889.47079045,38.72722325495346
2013-04-11,162,179,50,83.4,37205.88492263,-43.92523721003988
2013-04-12,81.02,112,45,109.9,29095.90818638,-108.3359176086056
2013-04-13,109.9,119,85,91.64,16830.84314256,-49.61364366451909
2013-04-14,90.44,99.99,81.94,91.11,5777.57333118,-61.48455171244494
2013-04-15,91.79,99.8,60,74,19578.12871585,-69.98390146780996
2013-04-16,73.99,82,49.8,68.09,35706.58629386,-84.6119155438371
2013-04-17,67.85,101.12,60,89.98,30854.42411976,-50.08449903757466
2013-04-18,89.98,111.23,78.92,109.3,16527.45971682,-22.110999175063995
2013-04-19,109.3,140.2,100,117.71,25498.95204835,24.630572135659406
2013-04-20,118.11,129.79,114.27,126.55,7474.81424833,23.129061830565192
2013-04-21,126.55,129,101,118.81,17188.09077125,6.6849101404844475
2013-04-22,118.91,125.01,116,123.74,6675.54945817,14.242780120415247
2013-04-23,123.73,138.87,121.12,137.29,13391.87055775,26.392382960355945
2013-04-24,137.3,161,134.98,149,21232.85034473,53.18204253744793
2013-04-25,150,170.28,123.2,141.9,16566.09169466,44.82460788924108
2013-04-26,141.9,142.53,126.68,137.3,10688.92108773,16.848235333635216
2013-04-27,137.3,148.61,125.76,128.8,6686.07508759,21.25991600025877
2013-04-28,128.8,148.18,121.57,135.28,5136.52550062,14.147070857364639
2013-04-29,135.31,151.65,123.96,143.31,10485.46213504,15.576060734883967
2013-04-30,143.32,144.99,133.89,139.88,8465.29718135,16.028052058471985
2013-05-01,139.87,140.3,104.9,116.75,21104.90213009,-13.458812521309682
2013-05-02,116.75,127.24,93.01,106.81,21725.13359758,-31.974696446836873
2013-05-03,107.02,108,81.5,98.08,26863.56444629,-54.715454097288756
2013-05-04,98.08,115.64,94,112.62,15910.12807664,-31.86467494053322
2013-05-05,112.89,118.76,106.5,116.57,9033.94177782,-15.049721377599909
2013-05-06,116.9,123.97,105,112.71,17251.55561449,-9.212618323657068
2013-05-07,112.67,112.95,98.77,110,14941.55263513,-23.865101420277483
2013-05-08,110.92,116.29,109.41,113.16,8261.64064246,-8.56151550309498
2013-05-09,113.16,113.95,109,111.96,6725.70842684,-9.834156145509994
2013-05-10,111.96,119.98,109.2,117.9,10480.13511885,-4.034990981865718
2013-05-11,117.9,118.5,112.95,115.04,4692.1049669,-1.3171351273134775
2013-05-12,115.58,117.86,113,114.5,3366.70303461,-1.3689729662686858
2013-05-13,115.05,117.48,113.55,115.99,3412.0412344,-1.1634053996588705
2013-05-14,115.98,117.9,103.5,107,12120.00783898,-8.194347485421872
2013-05-15,107,113,101.72,108.95,10914.51829484,-13.20372641607591
2013-05-16,108.96,113.35,108.35,113.35,7515.76166261,-6.0489083566365025
2013-05-17,113.36,118.16,112.82,116.73,9721.36089527,2.41522140859729
2013-05-18,117.51,118.55,115.99,118.49,3906.23090182,4.77304692165481
2013-05-19,118.49,118.98,114.1,116.38,4800.3614319,2.8854687899898437
2013-05-20,117.27,118.94,114.03,116.55,4541.30988594,2.3604018199912957
2013-05-21,117.81,118.56,116.9,117.5,3656.25472322,4.22320155999256
2013-05-22,117.25,119.48,117,119.11,7275.60471179,4.245601337136478
2013-05-23,118.45,123.9,118.36,123.84,10212.79546125,7.819086860402692
2013-05-24,123.84,129.94,122.52,128.7,13193.58203435,14.739217308916594
2013-05-25,128.65,129.73,126.03,128.97,5146.7051988,15.150757693357065
2013-05-26,128.98,130.29,127.97,129.5,3916.06467513,15.023506594306042
2013-05-27,130.27,130.6,120.33,126.25,7413.81180555,6.370148509405183
2013-05-28,126.2,127.11,123,125.92,6072.75780465,4.510127293775881
2013-05-29,125.99,130.4,125.53,130.35,9946.83923697,8.172966251807907
2013-05-30,130.01,131,124.9,126.81,9432.35613184,7.305399644406776
2013-05-31,126.78,129.87,125.06,127.91,5633.94849623,5.303199695205819
2013-06-01,127.76,128.86,127.09,128.77,3406.4851734,5.1927425958907065
2013-06-02,128.77,128.8,117.02,123,15138.12901176,-4.257649203522263
2013-06-03,123.35,125.01,117,123.22,8850.29223025,-7.5479850315905
2013-06-04,123.22,123.66,116.32,120.57,7975.85871798,-8.375415741363298
2013-06-05,120.58,122.74,119.65,121.2,4733.02694893,-5.114642064025688
2013-06-06,120.98,121.33,118.43,118.78,4936.97817069,-6.323978912022014
2013-06-07,118.78,119.16,107,110.18,18261.47609611,-16.249124781733173
2013-06-08,110.17,112.46,108.44,109.11,5055.0071139,-18.053535527199855
2013-06-09,109.11,110,90,100.17,30734.49888606,-33.437316166171286
2013-06-10,100.17,107.9,93.1,104.22,13536.55840742,-28.86627099957539
2013-06-11,104.21,108,102.97,107.36,5234.35334037,-16.73251799963606
2013-06-12,107.35,111.18,105.01,106.56,7612.6205526,-9.429301142545185
2013-06-13,106.1,108.43,95,102,8047.28050104,-19.10082955075302
2013-06-14,101.86,102.95,95,99.01,10698.41200705,-21.079282472074013
2013-06-15,99.01,105,96.22,99.42,4243.40771806,-14.925099261777717
2013-06-16,99.43,101.11,98,99.37,3089.73462787,-14.5486565100952
2013-06-17,98.74,101.47,98.29,100,4785.76602028,-11.94741986579588
2013-06-18,100.39,108.18,99.99,104.5,10874.74329703,-3.1506455992536218
2013-06-19,104.49,107.5,102,105.24,5483.53573264,-1.7005533707888105
2013-06-20,105.24,108,102.47,102.61,9088.5254757,0.12381139646672068
2013-06-21,103,104.86,90,101.8,12331.66300086,-14.522447374457087
2013-06-22,101.29,103,98.55,100,3350.32557141,-6.492097749534636
2013-06-23,100,101.45,98.5,100.41,1977.39270615,-7.060369499601123
2013-06-24,100.4,102.3,95,99.47,9702.68839063,-8.557459571086682
2013-06-25,98.83,101,97.47,97.87,5294.0517961,-5.942108203788592
2013-06-26,97.57,99.98,96.13,98.77,4940.40777893,-7.3203784603902164
2013-06-27,98.75,98.76,96,96.31,4937.41675443,-7.126038680334474
2013-06-28,96.98,97.45,88.01,89.96,18557.52900353,-13.288033154572389
2013-06-29,89.2,91.61,86.2,88.98,4373.62440249,-17.968314132490633
2013-06-30,88.83,90.3,88.01,89.53,2390.67441289,-15.07998354213484
2013-07-01,89.41,90.16,80.94,84.5,20854.46869226,-18.805700178972728
2013-07-02,83.41,88.5,81.9,88,12666.39148746,-17.51917158197662
2013-07-03,88.04,89.56,75.11,77.01,20740.88552497,-18.4064327845514
2013-07-04,77.33,83.9,70.06,79.4,21957.43214491,-25.648370958186916
2013-07-05,79.4,79.4,63.26,66.93,32935.36592882,-30.412889392731635
2013-07-06,67.13,72.88,63,66.34,17245.9582818,-31.422476622341406
2013-07-07,66.34,73.96,64.5,73.96,6858.52231859,-26.073551390578345
2013-07-08,73.97,76.94,70.1,74.4,18669.57799978,-15.245901191924304
2013-07-09,74,76.01,70.25,75.01,15908.99990604,-14.273629593077956
2013-07-10,75,86.64,74.81,86.19,27275.18412954,-0.775968222638241
2013-07-11,86.13,89.96,83.85,87.13,17311.05698313,9.864884380595768
2013-07-12,87.81,100,86.6,90.17,32060.82985254,20.31275804051066
2013-07-13,90.19,92.04,87.15,91.67,6004.5558053,10.466649749009164
2013-07-14,91.67,93,88.87,90.03,5202.94162175,11.52712835629356
2013-07-15,90.02,95,88.11,93.78,13030.66102058,10.307538591108752
2013-07-16,93.76,93.9,89.09,91.55,9285.47354933,8.71646164952179
2013-07-17,91.61,92.37,89,90.97,7404.86645918,6.001252842447258
2013-07-18,90.96,91,77,85.28,21446.66606891,-6.681783277902355
2013-07-19,85,88,83.21,86.51,8689.96075198,-3.2343856667734627
2013-07-20,86.51,87.07,84.27,85.04,4451.47486789,-2.4809020000915467
2013-07-21,85.02,86.99,84.25,85.93,2907.86221139,-2.300773142935597
2013-07-22,85.73,87.08,83,85.6,8294.01816822,-3.126376979659071
2013-07-23,85.59,88.88,82,86.98,13038.50130803,-2.4340374111363587
2013-07-24,86.88,88.48,85.73,88.42,9276.42110083,0.3922536475974141
2013-07-25,88.42,90.66,87.08,90.16,10416.88009671,2.993360269369205
2013-07-26,90.1,91.77,88.56,89.95,6500.58440403,4.847165945173614
2013-07-27,89.97,90.16,87.8,88.16,3489.1539697,2.3575708101488004
2013-07-28,88.16,94.01,87.9,92.71,7294.35296163,4.9050606944132795
2013-07-29,92.72,93.5,90.54,93.39,10250.84060037,5.638623452354224
2013-07-30,93.45,97,92.7,96.57,11695.36756802,9.193105816303628
2013-07-31,96.98,101,95,98.28,17025.38437403,13.19980498540312
2013-08-01,97.77,98.44,95.15,96.62,7832.16050464,9.298404273202664
2013-08-02,96.63,98.71,93.03,95.85,15553.07296962,6.390060805602289
2013-08-03,95.82,97,93.98,95.55,4499.94672992,4.80862354765911
2013-08-04,95.54,96.61,95.5,96.38,3019.67129901,4.99739161227923
2013-08-05,96.38,98.92,96,97.81,11003.41353281,6.592049953382187
2013-08-06,97.88,98.98,97.07,97.69,9248.61209531,6.714614245756152
2013-08-07,97.7,98.32,95.5,97.09,7127.85555168,3.792526496362399
2013-08-08,97.09,97.14,91.11,94.27,14017.03265768,-1.5649772888322104
2013-08-09,94.26,95.75,90,92.27,12311.24302656,-3.3114091047133343
2013-08-10,92.72,94.25,92.14,93.51,3115.45505943,-2.379779232611426
2013-08-11,93.51,94.58,93.12,94.09,1863.55256348,-0.9855250565240823
2013-08-12,94,96.18,93.31,95.35,7203.73365168,0.516692808693648
2013-08-13,95.37,98.19,94.24,98.15,12840.2850373,2.4100224074516774
2013-08-14,97.75,101,97.03,99.19,17997.71862009,6.815733492101458
2013-08-15,99.19,100.01,96.68,98.08,9533.32415044,4.76920013608698
2013-08-16,98.09,99,96.5,98.25,9306.11308228,2.9250286880745477
2013-08-17,98.26,99.82,97.48,99.71,5533.56584074,3.74716744692104
